#Frame   LVTKL[native] LVTKL[nonnative] LVTKL[mindist] LVTKL[maxdist]
     561             4               41         2.8827        15.3547
     562             3               31         2.7397        14.7231
     563             4               30         2.8184        16.0171
     564             4               27         2.9388        15.8219
     565             4               38         3.1186        15.9114
     566             5               40         2.8662        16.0794
     567             5               34         2.7428        15.6668
     568             2               31         2.8343        15.2630
     569             3               39         3.0448        14.0440
     570             4               36         2.9308        13.9434
     571             3               19         3.0715        14.8042
     572             2               41         2.7700        15.3704
     573             4               45         2.9305        15.1475
     574             0               26         2.7966        15.7851
     575             2               30         2.9609        15.5348
     576             1               45         2.7320        16.2205
     577             2               40         2.8584        15.1853
     578             1               42         2.8828        14.6628
     579             4               28         2.8369        15.7706
     580             2               38         2.7353        15.2927
     581             2               32         2.9811        15.8050
     582             3               27         2.8192        15.3495
     583             2               33         2.8129        15.6805
     584             2               37         2.8195        15.1934
     585             2               31         2.7134        15.6440
     586             3               21         2.8273        14.4414
     587             2               26         2.6515        15.0215
     588             3               36         2.7076        15.0588
     589             2               32         3.1083        15.4159
     590             2               19         3.0207        15.3532
     591             0               32         2.9635        15.7389
     592             1               21         3.0421        15.6403
     593             0               25         2.8781        15.8332
     594             0               24         2.9522        14.8300
     595             1               35         3.1926        15.2370
     596             3               20         2.8408        15.0665
     597             2               30         2.9102        15.5421
     598             0               29         2.7598        16.9434
     599             4               22         2.8271        15.8116
     600             1               36         3.0191        15.2301
     601             0               33         3.0913        15.5437
     602             0               31         2.6926        15.0398
     603             1               30         2.9051        15.6762
     604             3               35         2.8622        15.3429
     605             0               30         2.7081        16.3586
     606             0               15         3.4577        16.5705
     607             3               30         3.1479        15.0724
     608             3               31         3.0753        14.5978
     609             3               28         2.7740        14.6653
     610             1               27         2.8677        15.4295
     611             3               32         3.0401        15.5604
     612             3               34         2.6875        15.2893
     613             4               16         2.8570        14.5777
     614             3               32         2.6752        15.5583
     615             3               31         2.8875        15.2532
     616             3               26         2.7924        14.5086
     617             2               35         2.8249        14.9809
     618             1               21         2.7709        15.4929
     619             2               36         3.0961        15.3860
     620             4               34         2.8214        14.6868
     621             3               34         2.8270        14.8936
     622             4               38         2.8149        15.0592
     623             4               39         2.8383        14.4641
     624             2               45         2.9615        14.9001
     625             3               28         2.8898        16.2555
     626             4               32         2.8015        15.6507
     627             3               46         2.7567        15.0996
     628             3               25         2.8798        14.6901
     629             3               35         2.8333        14.5309
     630             4               39         2.8930        14.8809
     631             4               41         2.7913        15.9853
     632             4               33         2.7333        15.3661
     633             3               29         3.0197        15.0482
     634             4               27         2.7867        14.7490
     635             3               38         2.7493        14.6193
     636             3               26         2.9193        14.6815
     637             2               30         2.7402        15.8113
     638             4               36         2.7542        15.8076
     639             4               35         2.9442        15.3382
     640             4               35         2.7663        15.7844
     641             2               37         2.8081        15.2093
     642             3               24         2.9156        15.1237
     643             2               39         2.6997        15.9846
