frame,time_ns,mic_min_atom_atom_A,mic_centroid_separation_A,raw_min_atom_atom_A,raw_centroid_separation_A,box_a_A,box_b_A,box_c_A
255,2.5500000000000003,5.295964772929321,10.79306629734322,5.295964785177899,10.79306629734322,38.78961,36.397724,41.099136
256,2.56,5.268425630089065,10.994691992113651,5.2684255764388555,10.994691992113651,38.74,36.351173,41.046574
257,2.57,5.391559935524129,10.927688105681387,5.391559816674659,10.927688105681387,38.78923,36.397366,41.098732
258,2.58,5.317475749405384,10.191477789512788,5.317475882183537,10.191477789512788,38.672985,36.28829,40.975567
259,2.59,5.271777233797626,10.274296103269219,5.271777269667679,10.274296103269219,38.677418,36.29245,40.980263
260,2.6,5.93776518434326,10.717618505753101,5.9377651113878045,10.717618505753101,38.83747,36.442635,41.149845
261,2.61,5.557452655537391,10.504294653875164,5.557452716035297,10.504294653875164,38.763626,36.37334,41.071606
262,2.62,4.978277718313756,10.341355151704423,4.978277664773466,10.341355151704423,38.914043,36.514484,41.230976
263,2.63,4.4672239734910235,10.223523443573262,4.467224059864943,10.223523443573262,38.820457,36.42667,41.13182
264,2.64,5.4453704581414595,10.666497658761205,5.44537055859241,10.666497658761205,38.71364,36.326435,41.018642
265,2.65,5.359752984727401,10.86622621259462,5.359752956215316,10.86622621259462,38.70764,36.32081,41.012283
266,2.66,5.397620586499995,11.228313105598698,5.397620476181063,11.228313105598698,38.739567,36.350765,41.046112
267,2.67,5.327731240414142,10.96780816425054,5.327731171493293,10.96780816425054,38.887047,36.48915,41.202374
268,2.68,5.378328205795706,11.602534794921846,5.378328112840498,11.602534794921846,38.893684,36.49538,41.209404
269,2.69,4.912680649799123,11.067736696174356,4.912680667757225,11.067736696174356,38.656715,36.27302,40.95833
270,2.7,5.171346068708998,11.511951736332488,5.171346106957322,11.511951736332488,38.773434,36.38254,41.081993
271,2.71,5.485387116522141,11.48609349387769,5.485387260578752,11.48609349387769,38.663437,36.279327,40.965446
272,2.72,4.97484237369782,11.432941898314294,4.974842325204623,11.432941898314294,38.811153,36.41794,41.121964
273,2.73,5.544592063088613,11.180096235053888,5.544591995662069,11.180096235053888,38.902046,36.503227,41.218266
274,2.74,5.397718466877128,11.311236499804043,5.397718348826461,11.311236499804043,38.67369,36.288948,40.97631
275,2.75,5.001139193588014,10.826708468573623,5.001139164808469,10.826708468573623,38.654274,36.270733,40.95574
276,2.7600000000000002,5.176024810877169,10.419400151816044,5.17602482373009,10.419400151816044,38.697945,36.31171,41.002014
277,2.77,4.774262351916473,10.486198314388606,4.774262296107407,10.486198314388604,38.732727,36.344345,41.038864
278,2.7800000000000002,4.858376862370032,10.778599259744645,4.858376886313952,10.778599259744645,38.704773,36.318115,41.009247
279,2.79,4.902660345731025,10.5531905390761,4.902660274096786,10.5531905390761,38.759148,36.36914,41.06686
280,2.8000000000000003,4.852292024851468,10.623846062696819,4.852292102449276,10.623846062696819,39.000034,36.595173,41.32209
281,2.81,4.658657878880577,10.751647352757507,4.6586577427210285,10.751647352757507,38.90784,36.508663,41.224403
282,2.82,4.758723018195817,10.766468259278966,4.758722974705186,10.766468259278966,38.772236,36.38142,41.080727
283,2.83,5.204567424774168,11.928086297144427,5.204567400913363,11.928086297144427,38.840668,36.445633,41.153233
284,2.84,4.840498023418394,11.312466244357976,4.840498089426066,11.312466244357976,38.693184,36.30724,40.996967
285,2.85,4.8614339497892365,11.647050792265595,4.861433999576268,11.647050792265597,38.77753,36.386387,41.086334
286,2.86,5.959347125286852,12.265898011217573,5.959347020944799,12.265898011217573,38.80792,36.4149,41.118534
287,2.87,5.666914552346832,12.783529184754029,5.666914553980393,12.783529184754029,38.962276,36.559742,41.28208
288,2.88,5.234153171267406,13.278102913187269,5.234153129494349,13.278102913187269,38.883717,36.486027,41.198845
289,2.89,5.252382267418365,13.686413160501223,5.252382362626596,13.686413160501223,38.71097,36.323933,41.015816
290,2.9,4.981639803361621,13.026261505571066,4.981639820282291,13.026261505571066,38.76183,36.37166,41.069702
291,2.91,5.025112659896082,12.364523558326137,5.025112668336529,12.364523558326137,38.78039,36.389072,41.089367
292,2.92,4.909302095254071,12.42062539121429,4.909301994225176,12.42062539121429,38.74812,36.358788,41.055172
293,2.93,5.496458276872587,12.925846918515044,5.49645843225868,12.925846918515044,38.664333,36.28017,40.9664
294,2.94,5.1993032589623125,12.666595527137,5.199303361492632,12.666595527137,38.897083,36.49857,41.213005
295,2.95,4.824056912182876,12.239141148594623,4.8240569489408776,12.239141148594621,38.847343,36.451897,41.16031
296,2.96,5.055390838228523,13.023142303636842,5.055390790754946,13.023142303636842,38.802048,36.409393,41.112312
297,2.97,5.08073290254058,12.925021221129649,5.0807327942567415,12.925021221129647,38.762295,36.37209,41.07019
298,2.98,5.605298135044135,12.745175788456729,5.605298298139217,12.74517578845673,38.73852,36.349785,41.045006
299,2.99,5.66462191872862,12.430099145457458,5.664621818221999,12.430099145457458,38.94377,36.542377,41.262474
300,3.0,5.413730085407071,12.233593561864357,5.4137302232084314,12.233593561864357,38.748196,36.358864,41.055256
301,3.0100000000000002,6.050253218416161,12.671684430848577,6.050253225894617,12.671684430848577,38.80808,36.415054,41.118706
302,3.02,5.7247005831425115,13.10025714176002,5.72470052029718,13.10025714176002,38.795074,36.40285,41.104927
303,3.0300000000000002,5.6741863266469865,13.808609536299638,5.674186416358622,13.808609536299638,38.771893,36.3811,41.080364
304,3.04,5.104915050315042,13.71771374156823,5.104915003926407,13.71771374156823,38.795128,36.4029,41.10498
305,3.0500000000000003,5.316727441111684,13.175903099406987,5.316727356397755,13.175903099406987,38.72521,36.33729,41.0309
306,3.06,5.528473005549837,13.795937396137857,5.5284729847378085,13.795937396137857,38.768673,36.378075,41.07695
307,3.0700000000000003,5.60322101380461,13.9887356113937,5.603221092114559,13.9887356113937,38.877728,36.480408,41.1925
308,3.08,5.548055783016257,12.797640010020316,5.54805569659244,12.797640010020316,38.862915,36.466507,41.176804
309,3.09,5.020309256295254,13.72466116670263,5.020309213081458,13.72466116670263,38.762672,36.372444,41.07059
310,3.1,5.776320467266917,14.381693817663425,5.776320544458111,14.381693817663425,38.81964,36.425903,41.130955
311,3.11,5.309852958652636,13.454737600017303,5.309853061409237,13.454737600017303,38.80001,36.407482,41.110157
312,3.12,4.4169471220544985,13.584339246786179,4.4169472144835895,13.584339246786179,38.78758,36.395817,41.09698
313,3.13,5.737177813052849,14.276886734940824,5.737177899638165,14.276886734940824,38.705494,36.318794,41.010014
314,3.14,5.0722581085529415,14.768969879987166,5.072258074060009,14.768969879987166,38.774143,36.38321,41.08275
315,3.15,5.489394946919019,14.175106331981883,5.489394941234698,14.175106331981883,38.846207,36.45083,41.1591
316,3.16,5.574653248851953,14.413470299670177,5.5746533396700855,14.413470299670177,38.826515,36.43235,41.138237
317,3.17,5.4535980270521245,15.056380781334624,5.4535978511389605,15.056380781334624,38.883476,36.485798,41.19859
318,3.18,5.609496664399145,15.033769015243232,5.609496664890925,15.033769015243232,38.80817,36.41514,41.1188
319,3.19,5.42241908118003,14.223079079812505,5.422418899465383,14.223079079812505,38.80164,36.409008,41.11188
320,3.2,4.746917204026485,13.85410918093232,4.746917210024463,13.854109180932317,38.76486,36.374496,41.07291
321,3.21,4.332365972727745,12.749180688295311,4.3323658722530105,12.749180688295311,38.79951,36.407013,41.109627
322,3.22,5.279441287419692,12.901433198833839,5.279441428419523,12.901433198833837,38.859657,36.46345,41.17335
323,3.23,4.579917597132071,12.813016448635064,4.579917458739382,12.813016448635066,38.827538,36.43331,41.13932
324,3.24,4.924548907157804,12.905297341497489,4.924548864525295,12.905297341497489,38.74368,36.35462,41.05047
325,3.25,5.227720545497167,12.845581517591224,5.227720560952965,12.845581517591224,38.745014,36.355877,41.051884
326,3.2600000000000002,5.501079758021131,13.139656085605859,5.501079876842522,13.139656085605859,38.828075,36.433815,41.13989
327,3.27,5.560443596349616,14.405129689607017,5.560443720462041,14.40512968960702,38.7503,36.360836,41.057484
328,3.2800000000000002,5.68093847714195,14.949940387087532,5.680938380243044,14.949940387087532,38.735664,36.347103,41.041977
329,3.29,5.003433277939979,14.730474766459517,5.0034333290421875,14.730474766459519,38.81292,36.419594,41.123833
330,3.3000000000000003,4.953576255964737,13.579058294376475,4.9535763796380134,13.579058294376471,38.73672,36.348095,41.0431
331,3.31,6.249774237745649,14.707958255529773,6.249774250255552,14.707958255529775,38.851177,36.455494,41.164368
332,3.3200000000000003,6.623229415812164,15.884137673403545,6.623229321234974,15.884137673403545,38.78899,36.39714,41.098476
333,3.33,5.968594301840087,14.719431270041081,5.968594311060423,14.719431270041081,38.709194,36.322266,41.01393
334,3.34,4.849364681464097,14.891254020668349,4.849364608545883,14.891254020668349,38.752068,36.362495,41.059357
335,3.35,5.844854541876508,14.286612481711776,5.844854637460141,14.286612481711774,38.89147,36.4933,41.207058
336,3.36,5.353362851856004,14.54039712167612,5.35336289174832,14.540397121676122,38.73982,36.351,41.04638
337,3.37,5.062160653971365,13.817854933909627,5.062160607483971,13.817854933909627,38.753143,36.363506,41.060497
338,3.38,5.140764702190514,13.56235925650067,5.1407648001024056,13.56235925650067,38.994717,36.590183,41.316452
339,3.39,5.181782020800319,13.797349398988834,5.181782068377087,13.797349398988832,38.780945,36.38959,41.089954
340,3.4,5.438154722849343,14.130130270277768,5.438154554137547,14.130130270277768,38.76551,36.375107,41.073597
341,3.41,5.4502761737358325,13.884908247643764,5.450275996531577,13.884908247643766,38.72514,36.337227,41.030827
342,3.42,5.133521439462714,13.686009241737414,5.133521400388219,13.686009241737414,38.792034,36.399994,41.1017
343,3.43,5.120791485158971,13.8609493494091,5.120791583487024,13.8609493494091,38.803314,36.41058,41.113655
344,3.44,4.742123915316133,13.603811729204716,4.74212394108215,13.603811729204718,38.751995,36.362427,41.05928
345,3.45,5.134136851246482,13.708635684001784,5.134136757265994,13.708635684001782,38.75963,36.369587,41.067368
346,3.46,4.980150514829739,14.489311964759082,4.980150395768945,14.489311964759082,38.792942,36.40085,41.102665
347,3.47,4.961373258094092,13.380551972228934,4.96137310682217,13.380551972228934,38.851116,36.455437,41.164303
348,3.48,5.349455404255528,13.704289588933799,5.349455445035373,13.704289588933799,38.743725,36.354664,41.050518
349,3.49,5.288871587930241,13.629802205977834,5.288871623449862,13.629802205977834,38.763607,36.373325,41.071587
350,3.5,5.7201160646135785,13.329952302528552,5.720116108745389,13.329952302528552,38.797726,36.405334,41.10773
351,3.5100000000000002,5.291374896616618,13.963831525210173,5.291374827035027,13.963831525210175,38.794872,36.40266,41.104713
352,3.52,5.271582694265856,14.234042526849363,5.271582761348261,14.234042526849363,38.868774,36.472008,41.183014
353,3.5300000000000002,5.310526184842546,14.403470057219016,5.3105263476476905,14.403470057219016,38.802967,36.410255,41.11329
354,3.54,4.732084722547333,14.410244773140173,4.732084576058661,14.410244773140173,38.912933,36.513443,41.2298
355,3.5500000000000003,5.06465853056475,14.321414673370493,5.0646586872782375,14.321414673370493,38.833183,36.438606,41.1453
356,3.56,5.458178921977503,14.367266821315745,5.458178936691497,14.367266821315745,38.8218,36.42793,41.13324
357,3.5700000000000003,5.9323230524162875,14.203256051535453,5.932322959342185,14.203256051535453,38.804253,36.411465,41.11465
358,3.58,5.190197855952692,14.914050467578164,5.19019792199293,14.914050467578162,38.913013,36.513515,41.229885
359,3.59,5.496377235316099,14.324745842429564,5.496377152462809,14.324745842429563,38.79641,36.404102,41.10634
360,3.6,5.933873948997603,14.460256433859028,5.933874069506624,14.460256433859028,38.82362,36.429634,41.13517
361,3.61,5.071598425119609,14.322019265241474,5.071598412599635,14.322019265241474,38.89455,36.496193,41.210323
362,3.62,5.169846328740465,13.963772739642366,5.169846351624426,13.963772739642367,38.550404,36.173267,40.845688
363,3.63,5.23534921577269,14.66009846546514,5.235349202939437,14.660098465465143,38.828938,36.434624,41.140804
364,3.64,4.630380575720881,13.770008235236423,4.630380534370913,13.770008235236421,38.743813,36.354748,41.05061
365,3.65,5.458188524029748,14.137556922069141,5.45818847781637,14.137556922069141,38.75017,36.360714,41.057346
366,3.66,4.592865408850193,13.33560413443534,4.592865471488321,13.335604134435338,38.881756,36.484188,41.196766
367,3.67,5.482480097673434,14.263421282267606,5.48248005030051,14.263421282267606,38.710022,36.32304,41.01481
368,3.68,5.6200777543066325,13.806404042403557,5.620077632994352,13.806404042403555,38.792603,36.40053,41.102306
369,3.69,5.462737998091874,14.573987845049508,5.4627380824704135,14.573987845049507,38.89214,36.49393,41.207767
370,3.7,5.229019064517132,14.475284338487047,5.229019096105217,14.475284338487045,38.847675,36.452206,41.160656
371,3.71,5.777850792699181,14.049992718148742,5.777850893913546,14.049992718148744,38.926556,36.526226,41.244236
372,3.72,5.494928340648835,14.23014584599693,5.494928428458367,14.23014584599693,38.91466,36.515064,41.231632
373,3.73,5.482545287464515,14.643472177545311,5.482545451614551,14.643472177545311,38.886753,36.488876,41.202065
374,3.74,5.149132694333726,14.485969365244488,5.149132676024447,14.485969365244488,38.742775,36.353775,41.04951
375,3.75,5.650344788259172,15.23734533691643,5.65034474378075,15.23734533691643,38.951344,36.54948,41.270496
376,3.7600000000000002,5.366735645421788,15.223863819323759,5.366735626752548,15.223863819323759,38.767334,36.376823,41.075535
377,3.77,5.2906281979906105,14.293374262477846,5.29062817102471,14.293374262477846,38.713882,36.326664,41.018898
378,3.7800000000000002,5.366115614248827,13.707598879717636,5.366115437579223,13.707598879717636,38.754925,36.365177,41.06238
379,3.79,4.786019885165341,13.51320986451824,4.786019855617575,13.513209864518242,38.713512,36.32632,41.01851
380,3.8000000000000003,4.973437598451212,13.541240482693869,4.973437563883608,13.541240482693869,38.830517,36.436108,41.142475
381,3.81,5.135243182710333,13.651229416424808,5.135243274410316,13.651229416424805,38.793,36.400906,41.102726
382,3.8200000000000003,4.49307303718461,13.529841892642136,4.493073092191493,13.529841892642137,38.792458,36.400394,41.102154
383,3.83,4.955950362065746,13.356295214557573,4.955950482997554,13.356295214557575,38.826958,36.43277,41.138706
384,3.84,4.5977788866842015,13.171423607200218,4.597778909502754,13.171423607200216,38.821518,36.42766,41.132942
385,3.85,4.541669231426369,13.075974234084487,4.541669093013836,13.075974234084487,38.8061,36.413197,41.116604
386,3.86,4.848537390721711,13.777381126336726,4.848537481865141,13.777381126336726,38.782887,36.391415,41.09201
387,3.87,4.712541413144988,13.34220111489609,4.712541427906287,13.342201114896092,38.751453,36.36192,41.05871
388,3.88,4.5517089991614,13.18151855555763,4.551709131452028,13.18151855555763,38.85134,36.455647,41.164543
389,3.89,5.516688354395339,14.678331657420767,5.51668828992689,14.678331657420767,38.765816,36.375397,41.073925
390,3.9,5.242857690451852,14.469560913740988,5.24285776940693,14.469560913740986,38.80818,36.41515,41.118813
391,3.91,5.007342539841244,14.605374167237335,5.007342619879434,14.605374167237335,38.800133,36.407597,41.110283
392,3.92,5.474164760460558,14.683740021184954,5.474164695819212,14.683740021184954,38.743298,36.354267,41.050064
393,3.93,4.880551206811282,14.370246278735793,4.880551256231259,14.370246278735793,38.838173,36.44329,41.15059
394,3.94,5.647872352776841,14.690791097759943,5.647872484088211,14.690791097759943,38.66675,36.28244,40.96896
395,3.95,4.976713111875468,14.8252295830687,4.976713007787978,14.825229583068701,38.85372,36.457882,41.167065
396,3.96,5.071335119843698,14.168447087470598,5.071335076590818,14.168447087470598,38.889297,36.491264,41.204758
397,3.97,5.371916949191712,14.890886617735289,5.371916985193706,14.890886617735289,38.911674,36.51226,41.228466
